Geneid	NORMAL_1	NORMAL_2	RESISTANT_1	RESISTANT_2	RESISTANT_2
4221	306	222	259	265	265
55561	267	115	624	649	649
10938	400	348	145	114	114
406967	0	0	0	0	0
406970	0	0	2	0	0
23130	222	184	609	522	522
102466192	0	0	0	0	0
102466727	0	0	0	0	0
5526	161	216	97	80	80
170589	0	0	1	0	0
283129	0	0	2	2	2
116071	67	39	20	20	20
100528018	0	0	0	0	0
402	77	141	14	19	19
102466756	0	0	0	0	0
29907	0	0	0	0	0
29901	5	12	24	8	8
10004	48	51	2	2	2
113130	82	34	17	8	8
7542	102	85	124	115	115
100130348	0	0	11	9	9
738	364	396	268	253	253
7108	60	34	108	92	92
741	7	0	3	2	2
2197	1335	945	411	373	373
740	573	371	82	54	54
84447	654	604	208	217	217
102465449	0	0	0	0	0
387778	0	0	3	0	0
728975	69	19	6	0	0
823	2679	1375	2028	1871	1871
440044	3	9	46	73	73
23649	148	88	197	160	160
10435	137	295	18	20	20
5977	391	445	266	251	251
220359	8	0	0	0	0
283130	62	68	20	22	22
83786	335	259	66	64	64
283131	6017	3889	480	471	471
693197	0	0	453	373	373
101927789	4	1	10	6	6
378938	3104	2681	693178	675608	675608
57410	523	659	331	302	302
4054	406	724	448	483	483
254100	5	9	2	0	0
10534	75	68	21	15	15
23625	235	318	34	27	27
254102	755	971	5755	5409	5409
10089	3	0	8	4	4
4296	312	318	100	94	94
399909	501	418	662	626	626
100616292	0	0	0	0	0
6494	349	316	72	60	60
100616284	1	0	0	0	0
5970	666	606	362	341	341
10524	230	228	205	210	210
84153	89	131	75	71	71
91056	261	159	73	71	71
5017	187	336	220	213	213
101927828	2	1	0	0	0
101927853	0	1	0	2	2
254122	4	3	39	36	36
1072	3531	2734	709	820	820
80198	208	290	185	166	166
30008	349	860	248	293	293
1521	121	53	42	44	44
9158	299	284	208	175	175
11007	4	23	0	6	6
8061	17	419	32	30	30
83638	203	202	4	4	4
10589	189	204	87	103	103
254187	1	0	0	0	0
9092	266	280	305	273	273
84285	233	177	77	100	100
8815	586	447	303	289	289
1474	2	0	0	4	4
117144	11	2	14	24	24
89792	0	0	0	0	0
10992	1580	1320	980	968	968
55690	909	965	754	780	780
64837	162	258	179	185	185
81876	1419	1212	401	388	388
254263	6	0	25	13	13
10897	240	222	108	104	104
256472	0	0	0	0	0
57124	427	1263	56	94	94
9610	33	19	61	51	51
25855	228	146	118	90	90
11041	101	155	4	2	2
102724064	3	0	0	0	0
100189285	0	0	0	0	0
3177	41	18	172	139	139
266743	0	19	2	0	0
65003	112	125	147	134	134
246330	56	57	22	21	21
101928069	3	2	0	1	1
10072	362	205	214	185	185
582	275	309	427	450	450
254359	40	14	23	19	19
89	2	0	2	2	2
8722	277	729	62	63	63
55231	3	6	5	4	4
9973	151	207	57	46	46
10432	305	276	271	249	249
100526737	0	0	0	0	0
5936	391	286	176	154	154
83759	206	131	243	180	180
6712	122	70	508	481	481
105369445	0	0	0	0	0
79703	82	45	271	260	260
9986	110	95	80	63	63
5091	80	56	72	74	74
78999	23	23	42	46	46
100423029	0	0	0	0	0
254439	0	0	0	0	0
91683	48	10	0	2	2
102465518	0	0	0	0	0
29984	17	26	25	24	24
22992	1805	1435	1846	1798	1798
156	1129	916	911	852	852
338692	300	343	221	225	225
54961	1130	420	1366	1192	1192
100130987	1	7	0	0	0
57804	340	235	45	48	48
23529	29	43	28	48	48
5883	110	95	102	106	106
5499	868	511	427	415	415
374403	164	83	19	38	38
57571	28	29	12	14	14
6199	218	279	175	157	157
5790	52	28	2	8	8
57175	558	474	158	153	153
390212	0	0	6	13	13
57010	19	19	21	19	19
80194	164	110	169	203	203
9049	299	322	109	107	107
102465450	0	0	0	0	0
9600	297	235	167	123	123
10263	225	207	54	51	51
51475	0	0	0	0	0
2950	2128	1413	1026	1053	1053
100505621	1	0	3	2	2
4723	621	530	939	960	960
390213	1	0	0	0	0
254552	6	0	12	2	2
347853	0	0	0	0	0
91703	10	0	2	2	2
222	347	70	81	123	123
645332	23	21	41	43	43
100873760	0	0	0	0	0
81622	447	191	213	249	249
221	299	201	45	29	29
4728	149	164	116	101	101
102465669	0	0	1	2	2
100616403	2	0	0	0	0
10312	632	521	828	806	806
102465451	0	1	1	0	0
1119	240	216	264	239	239
51111	748	479	1084	1054	1054
53838	268	420	137	141	141
4041	832	618	2659	2477	2477
55291	1261	987	1943	1887	1887
51083	0	0	6	2	2
9633	14	7	19	25	25
1374	976	673	550	509	509
219927	140	141	113	104	104
3508	151	173	354	408	408
116512	0	0	0	0	0
116535	189	512	2	8	8
101928200	5	3	0	0	0
219931	183	240	266	277	277
100422846	0	0	0	0	0
338694	0	0	0	0	0
26579	17	6	23	27	27
101928292	0	0	0	0	0
595	977	810	515	530	530
220064	147	134	89	117	117
9965	0	0	0	0	0
2249	0	0	0	0	0
2248	0	0	0	0	0
101928443	1	0	0	0	0
100009613	0	0	0	0	0
55107	307	192	223	246	246
8772	183	86	54	28	28
8500	673	586	1660	1688	1688
100313770	0	0	4	16	16
2017	1582	1401	3925	3806	3806
22941	153	83	658	556	556
100874198	0	0	0	0	0
220070	0	0	6	5	5
100500844	0	0	0	0	0
399923	0	0	0	0	0
1717	126	127	167	188	188
55191	807	448	1612	1501	1501
102466728	0	0	0	0	0
440050	0	0	103	104	104
57830	1	0	31	27	27
3846	18	6	52	41	41
387273	6	0	22	29	29
440051	0	0	4	9	9
55199	51	38	108	115	115
285407	2	0	39	35	35
100131539	2	0	52	40	40
245911	0	0	3	2	2
100133315	15	7	61	54	54
100129216	1	0	40	33	33
55298	190	147	192	221	221
10068	142	122	93	62	62
4926	1695	1435	1857	1693	1693
100128494	15	9	7	12	12
100422953	0	0	0	0	0
220074	54	26	224	273	273
55004	595	490	103	112	112
25906	30	35	12	14	14
2352	9	1	0	0	0
2348	0	0	0	4	4
2350	391	591	14	8	8
3636	924	1107	1153	1059	1059
401	0	0	0	0	0
81570	105	104	96	77	77
101928555	4	4	0	0	0
5138	111	522	30	34	34
406931	0	0	0	0	0
116985	1351	1116	620	624	624
10809	179	104	193	184	184
100616410	0	0	0	0	0
89849	277	231	281	285	285
9873	750	732	738	762	762
5029	148	45	20	14	14
5031	71	19	24	18	18
9828	500	917	301	321	321
84957	118	85	27	39	39
23201	709	585	51	43	43
105379411	0	0	14	12	12
58473	42	20	8	6	6
5870	2147	1495	1153	957	957
51642	167	101	84	110	110
51287	235	152	12	10	10
80227	151	82	119	142	142
374407	4	0	10	11	11
7351	1525	685	359	330	330
7352	21	9	2	14	14
26005	318	209	1294	1205	1205
51400	399	272	322	309	309
283208	183	108	2	4	4
101928580	0	0	0	0	0
283209	329	292	88	108	108
100616215	0	0	0	0	0
10008	152	112	8	22	22
387787	20	21	10	18	18
100287896	128	49	42	35	35
10714	227	170	204	167	167
25884	696	237	3	1	1
100616402	0	0	0	0	0
254225	315	195	514	459	459
143570	149	148	209	190	190
9789	754	554	260	296	296
10825	99	30	39	41	41
341152	0	0	0	0	0
11309	1095	915	89	59	59
100507050	6	4	0	0	0
408	671	333	85	97	97
442900	0	0	0	0	0
6188	8062	3851	2508	2320	2320
6079	0	1	152	134	134
114599	0	1	739	680	680
283212	4	6	10	4	4
81544	73	125	4	12	12
871	1247	1567	634	514	514
4135	37	46	34	22	22
80168	9	0	15	22	22
283214	0	0	0	0	0
84649	187	32	94	78	78
7405	318	307	509	533	533
7481	6	8	0	0	0
100189072	0	0	0	0	0
100189224	0	0	0	0	0
5612	666	456	244	248	248
100506127	8	8	9	8	8
56946	331	209	843	756	756
2615	361	1209	25	34	34
390226	0	0	0	0	0
25987	542	317	189	184	184
101928837	1	0	0	0	0
55331	403	197	183	179	179
192134	0	1	0	0	0
726	985	364	454	478	478
4975	0	0	6	11	11
4647	89	60	180	213	213
220032	0	1	2	10	10
5058	694	521	845	817	817
646029	2	0	0	0	0
282679	11	16	17	25	25
1207	673	401	449	463	463
51773	987	521	1428	1356	1356
28971	66	79	58	54	54
92105	262	198	335	369	369
100532726	0	0	0	0	0
65987	0	0	0	0	0
7069	0	4	0	0	0
4718	115	75	202	148	148
79053	271	190	491	491	491
100289388	0	2	0	0	0
283219	177	119	18	16	16
57558	115	103	82	75	75
9846	237	212	217	232	232
101928865	0	2	0	0	0
79731	181	116	222	214	214
101928896	0	0	0	0	0
26011	75	36	32	37	37
100126333	0	0	0	0	0
100847000	0	0	0	0	0
101928944	0	0	0	0	0
101928989	0	0	0	0	0
100422823	0	0	0	0	0
220382	23	2	2	7	7
5547	1856	1699	285	273	273
220042	65	48	37	36	36
27314	391	303	42	24	24
100379250	0	0	0	0	0
100506233	21	20	0	0	0
51585	897	580	2112	2074	2074
338699	200	117	161	192	192
60492	401	282	268	254	254
1740	34	34	31	22	22
55863	297	209	156	200	200
84233	109	99	104	109	109
58487	897	625	214	224	224
220388	9	15	8	16	16
54843	1159	508	2163	2119	2119
220047	0	1	2	3	3
8301	2459	1931	2498	2502	2502
8726	292	108	157	157	157
102465452	0	0	0	0	0
51501	188	180	49	76	76
60494	11	19	14	16	16
10873	225	184	177	207	207
11098	1439	3213	127	118	118
8587	0	0	8	19	19
8322	540	537	18	17	17
100506368	1	0	0	0	0
65084	309	230	1928	1722	1722
23682	92	52	32	35	35
100423040	0	0	0	0	0
1075	3193	1691	738	656	656
100873989	0	0	0	0	0
2915	0	0	2	0	0
100873753	0	0	0	0	0
7299	0	0	0	0	0
50507	31	35	35	26	26
219595	2	4	2	0	0
390231	0	0	0	0	0
57093	0	0	0	0	0
105369176	0	0	0	0	0
642446	0	0	0	0	0
399939	0	0	0	0	0
729384	0	0	0	0	0
120146	0	0	0	0	0
642569	0	0	0	0	0
642612	0	0	0	0	0
105378955	0	0	0	0	0
642623	1	0	0	0	0
10003	21	41	29	27	27
26973	366	240	538	565	565
101929222	0	0	0	0	0
100616186	0	0	0	0	0
100302228	0	0	0	0	0
120114	14	102	46	56	56
4544	6	0	2	2	2
120103	206	138	184	215	215
105369447	0	0	0	0	0
159989	0	0	12	11	11
56935	63	39	0	0	0
85459	265	151	891	756	756
619383	1	0	367	339	339
684959	8	2	98	78	78
692063	7	4	42	63	63
692075	2	2	20	21	21
677792	2	4	71	43	43
654320	6	11	110	114	114
692072	3	9	33	32	32
677805	13	7	73	84	84
100302240	4	4	0	0	0
677822	11	9	69	71	71
79101	295	234	383	348	348
28970	481	265	269	237	237
9440	386	334	547	541	541
387804	0	2	0	1	1
341208	2	0	4	4	4
24145	351	445	62	78	78
390243	0	0	2	0	0
10888	2	0	0	0	0
4361	385	210	843	769	769
100302275	0	0	1	2	2
54851	192	136	101	94	94
643037	0	0	0	0	0
2526	121	113	8	8	8
143689	29	34	25	17	17
154810	742	992	248	282	282
51503	289	270	288	308	308
55693	13	16	18	16	16
390245	1	0	16	30	30
10929	762	347	111	143	143
23052	489	442	27	26	26
101929295	2	1	0	0	0
143686	1615	729	292	285	285
100129203	15	7	0	0	0
143684	408	200	390	359	359
9702	536	370	910	869	869
8898	509	366	869	833	833
84441	483	316	912	895	895
100422991	0	0	0	0	0
79780	431	408	804	755	755
8690	248	204	113	123	123
100874053	0	0	0	0	0
53942	0	0	0	2	2
143872	206	150	274	237	237
83935	55	44	55	62	62
5241	71	76	27	15	15
101054525	0	2	0	0	0
7225	80	59	95	88	88
100500823	0	0	0	0	0
253935	0	17	2	0	0
57562	120	78	169	186	186
85016	62	27	15	32	32
10413	1948	1661	803	770	770
330	1717	700	304	306	306
329	981	690	624	527	527
114908	4329	2131	1574	1665	1665
102723838	0	0	0	0	0
4316	930	826	110	90	90
9313	0	0	0	0	0
64066	0	4	0	0	0
4317	15	0	0	0	0
4319	14	0	79	53	53
100288077	4	19	0	2	2
4312	468	185	203	169	169
4314	83	124	229	211	211
4321	687	60	39	23	23
4322	29	33	9	16	16
84259	151	121	226	256	256
79659	275	195	1463	1474	1474
100616457	0	0	0	0	0
80310	380	653	87	78	78
414301	0	0	2	4	4
102465752	0	0	0	0	0
102723895	0	0	0	0	0
100506742	8	16	14	8	8
643733	11	25	0	0	0
837	700	441	872	822	822
838	36	9	9	2	2
834	586	323	395	393	393
114769	116	108	62	83	83
440068	4	1	2	4	4
59082	0	0	0	0	0
2893	2	0	12	6	6
84437	321	177	77	56	56
143879	45	55	40	30	30
60496	555	280	97	110	110
101928535	0	0	0	0	0
2977	232	154	70	65	65
143884	213	126	704	566	566
91801	173	106	137	114	114
55531	0	0	0	0	0
643923	0	0	0	0	0
6588	4	4	0	0	0
54733	169	75	23	19	19
54734	14	18	2	6	6
8065	743	399	711	564	564
38	346	481	302	297	297
4863	402	280	1720	1678	1678
472	1581	567	3288	3100	3100
160140	3	1	19	17	17
143888	736	920	127	126	126
23086	75	37	195	171	171
1662	227	166	351	326	326
399947	2	2	0	0	0
85463	484	250	226	231	231
5962	1446	1072	1087	1065	1065
2230	317	180	114	121	121
57569	60	183	14	14	14
341032	0	0	8	4	4
399948	1441	189	8	12	12
120376	49	34	34	37	37
100616330	0	0	0	0	0
5450	604	375	22	21	21
54766	0	0	0	0	0
100132078	0	0	0	0	0
644277	0	0	0	0	0
407041	0	0	0	0	0
407042	0	0	0	0	0
399949	0	0	2	0	0
143903	99	90	31	36	36
23235	382	357	274	262	262
5519	536	265	330	295	295
79796	264	224	417	412	412
91893	72	45	46	42	42
64776	102	48	61	79	79
1410	183	882	23	15	15
100528019	0	1	0	0	0
3316	24	65	2	0	0
91894	0	0	0	0	0
85458	479	927	61	53	53
1737	389	266	624	638	638
120379	15	4	9	22	22
55216	457	239	233	236	236
26521	98	93	28	23	23
6392	1288	837	307	286	286
3606	195	186	98	79	79
56158	3	0	3	12	12
83875	9	33	63	71	71
5805	121	79	288	300	300
349633	0	0	41	50	50
283140	11	5	0	0	0
101928823	0	0	0	0	0
387810	0	0	0	0	0
101928847	2	8	0	0	0
4684	127	490	2	4	4
100288346	0	2	0	0	0
54970	80	106	263	227	227
255239	13	6	10	13	13
1813	0	2	2	0	0
100422855	0	0	0	0	0
80975	1	2	10	8	8
9183	261	162	222	233	233
644672	0	0	0	0	0
57646	384	228	273	265	265
9177	0	0	0	0	0
3359	5	0	0	0	0
7704	66	61	9	22	22
4837	499	468	20	14	14
101928940	0	0	0	0	0
54494	85	49	8	6	6
10179	537	280	264	233	233
25996	497	416	134	145	145
120400	0	1	4	0	0
54827	1	0	6	2	2
120406	0	0	0	2	2
23705	299	227	210	193	193
283143	34	7	0	0	0
84811	209	125	159	140	140
8882	264	253	258	246	246
116519	0	0	0	0	0
337	0	0	0	0	0
345	0	0	0	0	0
335	1	0	0	0	0
104326055	0	1	0	0	0
23387	429	405	308	309	309
5049	1286	630	331	372	372
51092	349	398	289	262	262
100652768	19	47	0	0	0
6876	4465	27482	72	104	104
9159	961	2711	301	289	289
257160	193	141	347	312	312
23621	526	629	87	88	88
100379571	7	4	1	0	0
22897	249	229	314	267	267
57453	12	33	2	8	8
486	1	2	0	2	2
100533181	0	0	0	0	0
53826	230	1358	1	0	0
84000	25	11	5	10	10
3587	757	773	534	596	596
100526771	0	1	0	0	0
56649	2564	729	1780	1669	1669
6330	88	198	1780	1621	1621
6327	8	25	0	0	0
120425	540	278	133	99	99
196264	152	70	67	83	83
10205	3423	1073	712	646	646
916	464	255	211	192	192
915	129	83	177	151	151
917	99	38	64	95	95
9354	1010	585	868	827	827
100131626	2	1	0	0	0
10632	689	471	692	689	689
4297	1406	604	4629	4414	4414
101929089	1	0	2	0	0
143941	1	0	2	0	0
84866	172	91	47	66	66
56912	222	158	138	107	107
372	2289	1880	750	731	731
23187	520	877	250	258	258
102466719	0	0	0	1	1
11181	0	1	1	18	18
1656	2123	1068	1661	1676	1676
643	89	36	1	4	4
283149	710	747	611	573	573
100616376	0	0	0	0	0
7379	716	27	147	138	138
283150	0	0	0	0	0
338657	57	22	236	232	232
649946	3	2	75	85	85
6230	3167	1485	2138	1982	1982
51399	256	200	79	81	81
100500840	0	0	0	0	0
2542	177	149	87	67	67
10525	1573	1051	448	388	388
55823	521	386	250	238	238
3145	110	121	126	147	147
3014	56	29	68	61	61
1798	359	294	229	207	207
9854	133	177	130	124	124
25988	131	138	143	121	121
64137	2	2	0	0	0
79671	185	238	140	141	141
79849	2	0	0	0	0
283152	10	2	6	12	12
867	742	330	815	804	804
4162	1423	4063	100	123	123
102465453	0	0	0	0	0
105369590	1	0	0	0	0
79102	318	317	41	28	28
83552	0	0	0	0	0
114902	0	0	0	0	0
9099	9	56	4	4	4
100499227	0	2	0	0	0
7070	1628	2073	73	66	66
5818	1849	458	1549	1556	1556
102724301	2	3	0	0	0
23650	1166	653	836	811	811
220323	231	546	2	10	10
25833	24	4	12	8	8
649133	0	0	0	0	0
219902	27	60	4	7	7
23365	2795	1145	4405	4181	4181
2900	12	6	2	8	8
101929227	0	0	0	0	0
219899	303	280	136	145	145
7007	11	11	73	66	66
6309	604	324	858	752	752
6653	3592	496	4327	4262	4262
105369535	0	0	8	0	0
399959	237	534	0	0	0
406911	0	1	0	0	0
414899	0	0	2	2	2
406882	0	0	0	0	0
406892	0	0	0	0	0
100189294	0	0	0	0	0
84959	320	65	100	108	108
56253	35	19	5	16	16
79864	66	60	214	152	152
390259	0	0	0	0	0
341056	0	0	0	0	0
3312	11755	7890	7420	7193	7193
85391	2	1	0	0	0
85390	5	1	5	3	3
85389	5	1	0	1	1
79827	346	281	25	20	20
57476	71	35	29	30	30
100616319	0	0	0	0	0
55800	3	12	0	1	1
7753	142	115	106	107	107
390260	0	0	0	0	0
390261	0	0	0	0	0
338661	0	0	0	0	0
338662	0	0	0	1	1
219875	0	0	0	0	0
219874	0	0	0	0	0
219873	0	0	0	0	0
390264	0	0	0	0	0
219870	0	0	0	0	0
219869	0	0	0	0	0
390265	0	0	0	0	0
4013	770	387	396	418	418
26492	0	0	0	0	0
219865	0	0	0	0	0
26494	0	0	0	0	0
283159	0	0	0	0	0
283160	0	0	0	0	0
26595	0	0	0	0	0
390271	0	0	0	0	0
283162	0	0	0	0	0
26493	0	0	0	0	0
219858	0	0	0	0	0
390275	0	0	0	0	0
116337	1	0	2	0	0
84897	567	508	411	356	356
54414	711	404	658	616	616
53340	36	46	33	32	32
4900	19	36	2	2	2
23584	1156	254	677	645	645
90952	209	385	56	54	54
101929340	5	1	0	0	0
79684	115	102	139	132	132
100507283	12	8	0	0	0
64221	34	60	46	41	41
54538	170	292	46	31	31
220296	0	0	0	0	0
641654	0	0	0	0	0
80071	51	20	280	304	304
219855	804	220	331	329	329
219854	168	109	77	56	56
103695364	1	0	0	0	0
63876	32	63	36	22	22
9638	489	437	100	104	104
403312	4	0	0	0	0
9538	1285	879	976	885	885
3703	1630	975	1063	1043	1043
1111	115	77	196	190	190
56	0	2	2	8	8
160065	0	0	0	0	0
399967	0	0	0	4	4
100169851	0	0	0	0	0
399968	0	0	0	6	6
219844	61	39	146	160	160
83480	105	89	77	84	84
29118	0	0	0	0	0
338667	2	6	0	2	2
50937	55	162	102	73	73
105369591	0	0	0	0	0
84881	242	172	38	42	42
79607	166	156	121	97	97
6734	1844	1532	611	582	582
55572	217	160	426	422	422
114609	94	87	88	71	71
28960	160	138	112	91	91
399972	10	5	0	0	0
6484	369	366	328	358	358
84623	6	1	22	21	21
101929427	0	0	0	0	0
100874251	0	0	0	0	0
100422918	0	0	0	0	0
283165	0	0	0	0	0
101929473	0	0	0	0	0
101929497	0	0	0	2	2
2113	3149	1538	410	436	436
102466104	0	0	0	0	0
101929517	0	0	0	0	0
2313	580	527	164	161	161
100507392	3	7	0	0	0
3758	0	2	8	4	4
3762	21	101	6	16	16
219833	31	21	4	12	12
63970	3	2	5	7	7
9743	921	279	3224	3223	3223
8538	18	4	16	12	12
101929557	0	0	0	0	0
120224	393	136	234	287	287
4798	430	330	554	557	557
56980	162	120	168	154	154
440072	0	0	0	0	0
334	5838	5066	3272	3207	3207
6768	786	338	1898	1930	1930
29068	1378	447	729	797	797
11095	63	156	24	22	22
170689	55	203	14	10	10
102466873	0	0	0	0	0
283171	0	0	2	0	0
100507431	0	0	2	1	1
103611081	75	29	2	0	0
399979	994	980	720	634	634
50863	42	105	27	22	22
101929653	0	0	0	0	0
101929637	0	0	0	0	0
100874281	0	0	0	0	0
4978	3	2	0	0	0
646522	0	0	0	0	0
219938	0	0	0	0	0
283174	34	87	0	2	2
100616119	0	0	0	0	0
22997	12	74	35	29	29
100128239	4	8	0	0	0
83700	434	1453	95	88	88
23310	303	224	446	448	448
112936	532	487	110	116	116
29087	293	214	236	207	207
27034	493	194	442	364	364
112937	3	1	0	0	0
89944	42	59	102	88	88
27087	82	1	23	18	18
283177	53	4	4	0	0
100288778	4	6	54	74	74
677784	0	0	0	0	0
440073	23	33	0	0	0
574538	0	0	0	0	0
6539	15	9	4	6	6
101929384	0	0	0	0	0
6540	2	1	4	2	2
102723544	0	0	0	0	0
5927	1107	518	3302	3187	3187
84318	86	64	115	92	92
283358	30	14	155	148	148
4815	55	62	6	2	2
100049716	128	43	0	0	0
65125	2318	1835	9199	9065	9065
5893	106	132	126	148	148
23085	702	820	1083	1069	1069
100292680	2	0	0	2	2
81029	63	197	26	27	27
144699	101	81	38	42	42
100500816	0	0	0	0	0
79602	511	462	159	129	129
93589	58	21	4	2	2
654429	0	0	0	0	0
100271702	0	0	0	0	0
196513	185	227	254	216	216
775	161	549	134	145	145
100874369	0	0	0	0	0
100874234	0	0	0	0	0
100874370	0	0	0	0	0
100874235	2	0	0	0	0
100652846	6	2	0	0	0
283440	0	0	10	4	4
2288	749	500	421	386	386
55846	190	167	178	224	224
83714	73	91	124	108	108
100507424	8	7	0	0	0
101929469	6	6	56	58	58
2305	103	59	155	171	171
83695	278	183	90	76	76
7289	207	242	176	171	171
7004	44	53	32	20	20
10867	444	436	78	74	74
56341	0	0	0	0	0
100129223	0	0	0	0	0
84766	241	69	258	262	262
57097	236	135	62	81	81
103752584	2	1	0	0	0
894	610	569	18	5	5
57103	322	207	79	85	85
8074	0	0	0	0	0
2251	0	0	0	0	0
57102	216	224	221	221	221
10635	67	33	94	70	70
8798	103	90	64	52	52
10566	38	1	0	10	10
4704	541	323	475	452	452
101929549	0	1	0	0	0
26290	2	0	3	4	4
3742	4	4	0	0	0
3736	2	7	0	0	0
3741	13	4	0	0	0
101929584	0	0	1	0	0
4908	11	26	28	11	11
57101	13	25	29	38	38
7450	2833	3148	1907	1790	1790
928	2770	1793	1326	1449	1449
55200	163	48	183	184	184
7132	1021	1200	1260	1334	1334
6337	661	163	1504	1472	1472
4055	860	737	678	696	696
678655	90	137	0	1	1
939	113	110	22	14	14
55080	270	259	204	211	211
6843	227	174	161	152	152
51258	380	213	161	151	151
9918	686	404	672	625	625
692148	0	2	4266	4137	4137
2597	14531	11942	7474	7202	7202
25900	166	364	50	68	68
4839	274	201	582	466	466
1108	2509	1736	3956	3868	3868
677780	0	0	25	22	22
57121	76	23	27	25	25
84519	34	43	17	22	22
51147	329	186	170	162	162
171017	521	531	542	571	571
196500	22	5	10	4	4
50813	576	571	218	265	265
8079	825	867	238	207	207
5763	346	656	331	360	360
3902	47	23	17	16	16
920	1180	1041	53	49	49
27239	21	58	9	4	4
10536	136	270	36	37	37
2784	17	28	4	2	2
83461	50	20	24	18	18
8078	655	683	337	283	283
7167	2591	1717	6543	6584	6584
84727	71	16	28	25	25
283345	9	9	0	0	0
171220	41	28	15	10	10
10233	36	25	47	51	51
2026	176	389	117	115	115
1822	904	1280	2163	2086	2086
113246	235	310	163	138	138
100147744	0	1	0	0	0
5777	881	495	955	913	913
406985	0	0	0	0	0
406933	0	0	2	6	6
11331	1287	872	796	732	732
677777	3	6	564	561	561
10436	158	94	156	171	171
10162	724	404	485	489	489
716	8734	9399	852	796	796
715	6168	7440	372	350	350
51279	738	353	153	198	198
283314	142	66	10	8	8
83758	73	61	370	398	398
9746	574	392	822	826	826
5830	284	227	396	450	450
341392	8	1	5	2	2
283316	359	242	84	85	85
9332	1843	1328	155	138	138
339	0	0	0	0	0
9573	2	0	0	0	0
359787	0	0	0	0	0
170482	11	7	0	0	0
360030	0	0	0	0	0
79923	0	0	0	8	8
144195	21	75	2	4	4
6515	1040	4002	327	326	326
55810	313	342	201	177	177
719	354	417	33	20	20
25977	415	265	268	256	256
50856	101	49	27	32	32
642559	2	0	12	4	4
440077	0	0	0	0	0
440078	21	16	0	0	0
55138	9	6	196	214	214
653113	1	4	80	84	84
101927905	2	4	40	27	27
389634	1	1	13	12	12
93978	6	1	2	0	0
338339	9	2	0	0	0
26253	58	43	3	4	4
57379	7	2	0	0	0
8076	81	1263	0	0	0
57494	260	450	431	353	353
144568	10	13	137	132	132
1911	341	300	422	398	398
4074	1127	687	660	681	681
10219	61	37	8	4	4
253128	0	1	2	0	0
144571	23	16	2	2	2
2	21468	24597	5493	5428	5428
5858	6	9	88	92	92
3	2	0	0	0	0
100422872	4	1	7	10	10
100499405	72	47	83	64	64
642846	65	104	290	272	272
101930452	0	1	0	0	0
101928030	0	0	0	0	0
728715	10	12	3	5	5
105369647	4	2	0	0	0
440081	53	65	173	240	240
105376678	2	0	0	2	2
408186	21	2	76	47	47
3820	170	111	73	94	94
374443	208	77	9	4	4
105369728	0	0	0	0	0
29121	316	184	760	802	802
160365	20	7	6	2	2
969	249	122	35	17	17
51348	16	6	10	8	8
9976	229	228	683	634	634
100431172	0	0	0	2	2
387836	0	0	0	0	0
100506159	0	1	0	0	0
160364	53	45	14	5	5
51266	5	2	5	0	0
387837	4	3	4	2	2
102724020	0	0	0	0	0
283420	11	8	10	10	10
51267	58	101	10	10	10
64581	251	148	106	151	151
4973	42	58	49	55	55
120939	2	4	0	0	0
23710	598	689	329	276	276
3824	59	22	20	26	26
101928100	55	20	6	3	3
22914	0	0	0	1	1
100528032	3	0	0	0	0
8302	3	1	8	13	13
3823	1	0	26	17	17
3822	8	3	69	71	71
3821	11	2	21	25	25
10748	39	32	25	41	41
55110	79	60	109	94	94
55359	104	40	326	275	275
8531	1202	1327	1227	1317	1317
105369660	8	2	0	0	0
101928162	0	0	0	0	0
50837	0	0	0	0	0
50836	0	0	0	0	0
50835	0	0	0	0	0
50839	0	0	0	0	0
11272	0	0	0	0	0
100533464	0	0	0	0	0
5554	0	0	0	0	0
50838	0	0	0	0	0
5555	0	0	0	2	2
50840	0	0	0	0	0
