Geneid,N1,N2,N3,R1,R2,R3,R4,R5
55102,619,370,322,1398,1357,1471,1331,1409
51527,363,199,196,42,36,54,43,64
122481,7,6,1,9,6,4,6,6
730202,0,2,0,0,0,0,0,0
10914,2636,1623,1482,3662,3593,4450,4140,4303
7443,136,65,63,492,496,1501,1380,1434
145249,0,0,0,0,2,0,0,0
101929241,3,0,3,0,0,0,0,0
100129345,0,0,0,0,0,0,0,0
388011,17,2,5,14,22,6,13,4
283598,0,0,0,0,0,0,0,0
64919,213,49,49,67,63,16,16,4
84193,651,784,787,506,502,645,645,616
8812,358,293,262,873,873,812,783,758
317762,214,320,322,35,22,40,41,34
84439,35,32,40,2,2,0,0,0
10858,2,8,9,2,4,0,2,0
2009,205,919,982,101,116,63,63,57
51466,451,459,472,370,311,224,212,229
100616247,0,0,0,1,1,0,0,0
442909,0,0,0,3,1,0,3,0
123099,58,28,26,28,47,60,53,62
7528,856,547,536,962,871,1263,1097,1113
102466730,0,0,0,3,8,5,5,8
123096,113,229,199,220,232,147,118,109
442910,0,0,0,0,0,2,0,0
283600,0,0,0,2,0,1,0,0
7453,1745,1483,1300,671,599,411,391,389
79446,49,36,61,74,75,64,77,73
57596,4,0,3,12,8,2,3,6
283601,0,0,0,0,0,0,0,0
8788,1,0,0,0,0,0,0,0
100616495,0,0,0,0,0,0,0,0
55384,234,664,662,24,12,21,33,32
768222,0,0,0,0,0,0,0,0
574450,0,0,0,0,0,0,0,0
442905,0,0,0,0,0,2,0,0
100126315,0,0,0,0,0,0,0,0
388015,0,2,0,0,2,1,0,1
574038,0,0,0,0,0,0,0,0
574034,0,0,0,0,0,0,0,0
406914,0,0,0,0,0,0,0,0
574451,0,0,0,0,0,0,0,0
406927,0,0,0,0,0,0,0,0
79104,4,0,1,0,0,0,0,0
692215,0,0,0,0,0,2,1,0
442915,0,0,0,0,0,0,0,1
767561,0,0,0,0,3,0,0,1
767562,0,0,0,2,0,2,2,1
767563,0,1,0,6,2,1,2,0
767564,0,0,0,1,0,0,2,0
767565,0,0,0,2,0,2,0,0
767566,0,0,0,4,0,0,0,0
767567,0,0,0,0,0,0,0,0
767568,0,0,0,2,0,2,0,0
767569,0,0,0,0,1,0,0,0
767577,0,0,0,0,0,0,2,2
767578,0,0,1,0,0,2,0,2
767579,0,0,0,2,0,1,0,0
767580,0,0,0,2,0,3,0,1
767581,0,0,0,0,1,0,0,0
767582,0,0,0,0,2,0,1,0
767583,0,0,0,0,0,0,2,0
767584,0,0,0,0,0,0,1,2
767585,0,0,0,1,2,2,1,1
767588,0,0,0,0,3,2,0,0
101929369,2,0,1,0,0,0,0,0
767589,0,0,0,0,3,4,2,0
767590,0,0,0,0,0,1,0,0
767591,0,0,0,0,0,0,0,1
767592,0,0,0,2,0,2,0,1
767593,0,0,0,1,0,1,0,1
767594,0,0,0,0,1,0,0,0
767595,0,0,0,0,0,0,0,0
767596,0,0,0,0,0,0,1,1
767597,0,0,0,0,0,0,0,2
767598,0,1,0,0,1,0,2,0
767599,0,0,0,5,0,0,0,0
767600,0,0,0,2,0,0,0,0
767603,0,0,0,0,2,3,0,1
767604,0,0,0,0,2,0,0,0
767605,0,0,0,0,0,2,0,5
767606,0,0,0,0,0,0,0,0
767608,0,0,0,0,2,0,0,0
767609,0,0,0,3,4,0,1,0
767610,0,0,0,0,0,0,3,0
767611,0,0,0,2,0,0,0,0
767612,0,0,0,0,1,0,0,0
494328,0,0,0,0,0,0,0,0
693121,0,0,0,0,0,0,0,0
407023,0,0,0,0,0,0,0,0
494329,0,0,0,0,0,0,0,0
100302250,0,0,0,0,0,0,0,0
442897,0,0,0,0,0,2,0,0
768212,0,0,0,0,0,1,0,0
574408,0,0,0,0,0,0,0,0
574409,0,0,0,0,0,0,0,0
574452,0,0,0,0,0,0,0,0
100422837,0,0,0,0,0,0,0,0
100126335,0,0,0,0,0,0,2,2
574453,0,0,0,0,0,0,0,0
442913,0,0,0,0,0,0,0,0
664615,0,0,0,0,0,0,0,0
724024,0,0,0,0,0,0,2,0
574435,0,0,0,0,0,0,0,0
494325,0,0,0,0,0,0,0,0
100126297,0,0,0,0,0,1,0,0
100302157,0,0,0,0,0,0,0,0
100302209,0,0,0,0,0,0,0,0
378881,0,0,0,0,0,0,0,0
494330,0,0,0,0,0,0,0,0
664616,0,0,0,0,0,0,0,0
664612,0,0,0,0,0,0,0,0
100126345,0,0,0,0,0,0,2,0
664613,0,0,0,1,1,2,3,4
724025,0,0,0,0,0,0,0,0
619555,0,0,0,0,0,0,0,0
494331,0,0,0,0,0,0,0,0
406924,0,0,0,0,0,0,0,0
768214,0,0,0,0,0,0,0,0
574436,0,0,0,0,0,0,0,0
574410,0,0,0,0,0,0,1,0
406946,0,0,0,0,0,2,0,0
574454,0,0,0,0,0,0,0,0
494326,0,0,0,0,0,0,0,0
100126308,0,0,0,2,2,0,0,0
574413,0,0,0,0,0,0,0,0
574433,0,0,0,0,1,0,0,0
442914,0,0,0,0,0,1,0,0
574434,0,0,0,0,0,0,0,0
724026,0,1,0,2,3,0,0,0
100507257,4,6,7,0,0,0,0,0
338002,1,1,0,0,0,0,0,0
64150,5,4,4,0,0,0,0,0
100302145,0,0,0,0,0,0,0,0
1735,10,14,12,0,0,0,0,0
145200,0,1,3,8,1,6,6,6
5527,1348,1176,1118,1126,1052,1100,1003,1037
1778,3243,1918,1770,19159,18656,30626,28396,28969
3320,10512,6447,6299,19089,18506,23607,22166,22862
91833,263,160,158,548,568,550,574,551
5891,30,84,88,107,94,70,75,64
100189275,0,0,0,0,0,0,0,0
55778,109,108,104,208,238,309,281,287
51550,127,102,128,77,89,99,84,81
9895,348,338,340,265,278,325,354,296
122416,164,121,95,6,10,25,19,22
100422954,0,0,0,0,0,0,0,0
23186,509,411,340,393,408,393,324,357
7187,555,266,334,856,799,721,778,798
81693,0,0,2,21,14,2,4,4
9578,1452,1419,1228,2146,2033,2756,2796,2706
91828,15,4,14,4,8,6,0,0
7127,5567,2316,2220,6371,6072,5848,5343,5585
100131366,2,2,2,0,0,0,0,0
1983,2785,1722,1585,1542,1531,2174,2172,2076
677811,1,0,0,82,89,145,107,130
4140,654,570,556,1658,1736,1974,1852,1911
1152,126,1240,1205,21,19,68,62,77
115708,49,80,70,38,22,57,52,63
9529,692,456,428,335,421,435,412,403
84334,145,119,121,255,280,248,244,284
3831,557,615,654,1772,1843,2046,1774,1849
7517,76,51,30,503,499,520,491,514
79038,402,360,333,113,106,105,111,139
23368,297,346,242,648,590,704,643,676
145216,0,0,0,0,0,6,0,0
9556,254,132,153,340,361,469,432,513
122402,4,0,0,8,4,11,15,16
647286,0,0,0,0,0,0,0,0
105370691,0,0,0,0,0,0,0,0
374569,1,5,6,19,21,23,27,23
406986,0,0,0,0,0,0,0,0
100616173,0,0,0,0,0,0,0,0
105370708,2,0,0,0,0,0,0,0
26153,8,19,22,10,10,2,2,2
105378190,0,0,0,0,0,0,0,0
400258,0,0,0,0,0,0,0,0
388021,0,0,0,0,0,0,0,0
100616300,0,0,0,0,0,0,0,0
64423,379,499,486,1957,1997,2205,2133,2207
122622,19,38,24,65,53,95,130,68
10572,81,54,74,63,52,83,62,71
207,1132,1382,1235,770,710,887,852,843
100128927,98,32,46,16,24,39,11,31
196872,0,6,5,0,0,0,0,0
283638,214,190,203,1149,1030,949,953,935
122618,53,15,28,0,6,2,0,4
113146,223,984,914,355,335,320,366,317
122616,57,46,65,125,97,178,119,131
55038,88,57,59,11,8,20,12,20
29933,58,38,50,24,17,17,17,14
102723354,5,1,3,0,0,0,0,0
3714,115,105,115,501,467,354,404,368
102465458,0,0,0,0,0,0,0,0
256281,63,21,31,25,36,46,41,39
2972,166,153,135,236,212,285,285,304
90135,358,347,291,176,197,227,193,201
23241,306,468,524,457,467,672,575,718
647310,1,4,3,5,2,6,6,4
100507437,6,17,16,0,0,0,0,0
9112,230,252,272,675,661,753,741,719
1397,211,491,471,115,111,181,140,133
105378191,1,2,0,0,0,0,0,0
1396,107,161,125,20,15,23,32,48
283643,12,14,26,34,42,59,33,65
80757,2,1,2,2,2,0,4,0
3494,821,275,331,8,93,8,158,38
3497,0,0,0,0,0,0,0,0
102465871,0,0,1,0,0,0,0,0
3503,3493,1919,2079,133,141,25,12,72
102466889,1,1,2,0,0,0,0,0
3501,5853,4131,3260,575,443,35,42,286
2003,37,38,39,0,0,0,0,0
3493,2805,3337,3787,12,66,12,13,17
3500,12586,12587,12961,1021,857,275,330,331
3502,4619,3717,4773,262,247,26,97,116
3495,18,3,6,0,0,3,3,2
3507,1128,341,398,4,0,4,6,4
100616374,0,0,0,0,0,0,0,0
100616135,0,0,0,0,0,0,0,0
100616276,0,0,0,0,0,0,0,0
100616422,0,1,0,0,0,0,0,0
28475,5,6,1,1,1,0,1,0
28476,0,0,2,0,0,0,0,0
28477,1,0,0,2,0,0,0,0
28479,3,0,0,0,0,0,0,0
28480,0,0,0,0,0,0,0,0
28481,0,0,0,0,0,0,0,0
28483,0,0,0,0,0,0,0,0
28484,0,0,0,0,0,0,0,0
28506,0,0,0,0,0,0,0,0
28485,0,0,1,0,0,0,0,0
28489,0,0,0,0,0,0,0,0
28493,0,0,0,0,0,0,0,0
28497,0,0,0,0,0,0,0,0
28502,0,0,0,0,0,0,0,0
28507,0,0,0,0,0,0,0,0
28486,0,0,0,0,0,0,0,0
28490,0,0,0,0,0,0,0,0
28494,0,1,0,0,0,0,0,0
28498,0,0,0,0,0,0,0,0
28503,0,0,0,0,0,0,0,0
28508,0,0,0,0,0,0,0,0
28487,0,0,0,0,0,0,0,0
28491,0,0,0,0,0,0,0,0
28495,0,0,0,0,1,0,0,0
28499,0,0,0,0,0,0,0,0
28500,1,0,1,0,0,0,0,0
28504,0,0,0,0,0,0,0,0
28509,0,0,0,0,0,0,0,0
28488,0,0,0,0,0,0,0,0
28492,0,0,0,0,0,0,0,0
28496,0,0,0,0,0,0,0,0
28501,0,0,0,0,0,0,0,0
28505,1,0,1,0,0,0,0,0
9834,19,4,15,0,0,0,0,0
28510,0,0,0,0,0,0,0,0
28385,28,4,9,0,0,0,0,0
28377,0,0,0,0,0,0,0,0
8755,0,0,0,0,0,0,0,0
28474,90,42,49,16,12,7,74,3
28355,0,0,0,0,0,0,0,0
28473,49,71,71,0,1,2,0,0
28401,123,2,4,3,4,0,0,0
28457,13,50,41,35,3,8,0,1
28354,0,0,0,0,0,0,0,0
28353,0,0,0,0,0,0,0,0
28453,0,0,0,0,0,0,0,0
28452,37,74,77,17,11,36,1,6
28450,48,50,70,82,2,6,4,4
28352,0,0,1,0,0,0,0,0
28471,0,0,0,0,0,0,0,0
28449,120,19,19,0,2,0,0,0
28351,0,0,0,0,0,0,0,0
28470,0,0,0,0,0,0,0,0
28448,55,13,29,18,14,151,33,27
28376,0,0,0,0,0,0,0,0
28447,1,0,0,0,0,0,0,0
28350,0,0,0,0,0,0,0,0
28469,0,0,1,0,0,0,0,0
28468,324,52,61,34,3,25,11,13
28446,0,0,0,0,0,0,0,0
28445,9,1,16,2,8,4,2,3
28375,0,0,0,0,0,0,0,0
28444,193,52,39,2,1,0,0,0
28443,0,0,0,0,0,0,0,0
28374,0,0,0,0,0,0,0,0
28349,0,0,0,0,0,0,0,0
28442,255,172,67,44,120,43,6,51
28467,147,24,235,16,12,0,0,2
338004,0,0,0,0,0,0,0,0
28441,0,0,0,0,0,0,0,0
28348,0,0,0,0,0,0,0,0
28455,26,17,14,0,0,0,3,0
28347,0,0,0,0,0,0,0,0
28373,0,0,0,0,0,0,0,0
28383,0,0,0,0,0,0,0,0
28400,44,120,117,3,17,7,0,3
28372,0,0,0,0,0,0,0,0
28440,0,0,0,0,0,0,0,0
28439,40,18,9,0,2,0,0,1
28371,0,0,0,0,0,0,0,0
28438,0,0,0,0,0,0,0,0
28396,3,72,12,0,0,2,0,0
28370,0,0,0,0,0,0,0,0
28435,0,0,0,0,0,0,0,0
28434,294,218,190,32,38,46,25,19
28369,0,0,0,0,0,0,0,0
28395,11,5,19,0,2,0,0,0
28382,0,0,0,0,0,0,0,0
28432,0,0,0,0,0,0,0,0
28431,0,0,0,0,0,0,0,0
28430,0,0,0,0,0,0,0,0
28429,0,0,0,0,0,0,0,0
28346,0,0,0,0,0,0,0,0
28394,13,34,30,1,0,0,0,0
28381,0,0,0,0,0,0,0,0
28368,0,0,0,0,0,0,0,0
28428,0,0,0,0,0,0,0,0
28427,0,0,0,0,0,0,0,0
28426,4,2,0,0,0,0,0,0
28367,0,0,0,0,0,0,0,0
28345,0,0,0,0,0,0,0,0
338005,0,0,0,0,0,0,0,0
28337,0,0,0,0,0,0,0,0
28366,0,0,0,0,0,0,0,0
28466,0,1,0,0,0,0,0,0
28465,1,7,6,3,4,0,0,1
28425,0,0,0,0,0,0,0,0
28344,0,0,0,0,0,0,0,0
28424,11,5,4,0,1,1,0,0
28423,3,6,7,0,0,0,0,0
28364,0,0,0,0,0,0,0,0
28422,0,0,0,0,0,0,0,0
28388,4,6,0,0,0,0,0,0
28343,0,0,0,0,0,0,0,0
28363,0,0,0,0,0,0,0,0
28421,0,0,0,0,0,0,0,0
28420,1,1,0,0,0,0,0,0
28362,0,0,0,0,0,0,0,0
28419,0,0,0,0,0,0,0,0
28393,11,33,34,0,15,10,1,0
28380,0,1,0,0,0,0,0,0
28418,0,0,0,0,0,0,0,0
28464,2,0,0,0,0,0,0,0
28392,16,12,19,2,1,0,0,0
28417,0,0,0,0,0,0,0,0
28361,0,0,0,0,0,0,0,0
28391,40,14,15,0,3,0,0,0
28416,0,0,0,0,0,0,0,0
28360,0,0,0,0,0,0,0,0
28415,0,0,0,0,0,0,0,0
28414,1,1,0,0,0,0,0,0
28413,2,0,0,0,0,0,0,0
28359,0,0,0,0,0,0,0,0
28412,1,2,1,4,0,0,0,0
28463,0,0,0,0,0,0,0,0
28358,0,0,0,0,0,0,0,0
28342,0,0,0,0,0,0,0,0
28341,0,0,0,0,0,0,0,0
28340,0,0,0,0,0,0,0,0
28462,0,0,0,0,0,0,0,0
28461,16,16,12,0,1,0,0,0
28454,12,125,132,5,5,2,2,4
28411,1,0,1,1,0,0,0,0
28410,22,1,8,4,0,22,8,15
28409,4,9,9,0,0,0,0,0
28408,51,11,12,2,0,0,0,0
28357,0,0,0,0,0,0,0,0
28407,0,0,0,0,0,0,0,0
28406,0,0,0,0,0,0,0,0
28339,0,0,0,0,0,0,0,0
100847062,2,0,0,0,0,0,0,0
28387,3,0,0,0,0,0,0,0
28356,1,0,0,0,0,0,0,0
28405,0,0,0,0,0,2,0,0
28390,1,0,0,9,6,8,10,9
28378,0,0,1,14,14,17,14,16
28338,0,0,0,0,0,0,0,0
105379210,1,0,4,0,0,0,0,0
105370719,0,0,0,0,0,0,0,0
646096,0,1,0,0,0,0,0,0
105379211,0,0,0,0,0,0,0,0
283755,94,95,72,63,142,102,78,107
100996379,0,0,0,0,0,0,0,0
727832,0,0,0,0,0,0,3,0
729786,0,0,0,0,0,0,0,1
606,4,2,0,4,2,2,0,2
100422949,0,0,0,0,0,0,0,0
100287399,0,0,0,0,0,0,0,0
100847060,0,0,0,0,0,0,0,0
348120,0,0,0,0,0,4,0,0
646214,2,0,0,1,2,2,0,4
646243,2,0,0,0,0,0,0,0
100422844,0,0,0,0,0,0,0,0
102724631,0,0,0,0,0,0,0,0
100847005,0,0,0,0,0,0,0,0
727924,0,0,0,0,0,0,0,0
105369274,0,0,0,0,0,0,0,0
102724760,0,0,1,6,0,0,0,1
102724971,21,1,6,0,0,0,0,0
100422935,0,0,0,0,0,0,0,0
100996331,0,0,0,0,0,0,0,0
440225,0,0,0,0,0,0,0,0
103504741,0,0,0,0,0,0,0,0
101927079,0,0,0,0,0,0,0,0
390538,0,0,0,0,0,0,0,0
283694,0,0,0,0,0,0,0,0
390539,0,0,0,0,0,0,0,0
642131,4,1,0,0,0,0,0,0
101928039,0,0,0,0,0,0,0,0
100302233,0,0,0,0,0,0,0,0
646396,0,1,1,0,0,4,8,5
390535,0,0,0,0,0,0,0,2
440243,0,0,0,2,2,0,0,0
100132101,0,0,0,0,0,0,0,0
400322,716,1143,1293,1939,1882,2933,2689,2610
283796,0,0,0,0,0,0,0,0
339005,22,17,40,7,10,4,4,2
283683,5,4,2,1,0,0,4,0
105379261,0,0,0,0,0,0,0,0
123606,283,174,154,82,107,100,100,103
81614,725,447,445,331,306,406,387,419
23191,751,542,609,679,394,733,636,906
114791,17,45,52,48,94,117,62,208
283767,0,0,0,0,0,0,0,0
100132979,0,0,0,0,0,0,0,0
100616223,0,0,0,0,0,0,0,0
102723534,0,0,0,0,0,0,0,0
102723623,0,0,0,0,0,0,0,2
653061,0,1,0,0,0,0,2,1
283685,0,0,0,0,0,0,0,0
100616275,0,0,0,0,0,0,0,0
7681,0,0,0,2,2,0,6,6
54551,5,12,11,0,2,0,0,2
4692,204,362,334,4,0,2,0,4
791115,0,0,2,0,0,0,0,0
101928840,11,0,0,1,2,0,1,0
791114,16,2,0,0,0,0,0,0
23742,10,0,0,72,84,13,15,2
6638,1,2,4,0,1,0,0,0
8926,1,0,0,0,0,0,0,0
347746,14,8,6,3,10,6,6,5
91380,0,0,0,0,0,0,0,0
8123,34,17,21,66,38,39,48,47
347686,0,0,0,0,0,0,0,0
338427,0,0,0,0,0,0,0,0
338428,1,2,3,12,15,16,9,9
100033413,0,0,0,228,223,255,228,249
100033414,0,1,0,276,270,260,293,393
100033415,0,0,0,56,80,48,26,51
100033416,3,6,3,104,87,156,158,135
100033417,0,0,0,4,10,12,15,17
100033418,0,0,0,232,189,320,285,347
100033419,1,0,0,20,39,33,39,46
100033420,0,0,0,349,338,514,468,450
100033421,0,0,0,37,35,22,24,36
100033422,0,0,0,2,5,0,2,0
100033423,0,0,0,3,10,0,2,1
100033424,0,0,0,12,12,5,5,3
100033425,0,0,0,24,30,13,10,13
100033426,0,0,0,262,229,129,145,113
100033427,0,0,0,363,327,264,285,320
100033428,0,0,0,487,417,589,588,509
100033429,0,0,0,96,90,40,63,33
100033430,0,0,0,82,60,43,45,29
727708,1,1,0,164,185,112,111,90
100033431,2,3,0,414,403,337,315,263
100033432,3,2,3,444,390,355,341,352
100033433,0,0,0,246,233,210,188,218
100033434,0,0,0,202,207,209,142,199
100033435,2,0,0,573,565,465,407,414
100033436,0,0,0,16,6,32,25,16
100033438,0,1,0,58,55,40,40,56
100033439,0,0,0,46,21,24,24,18
100033820,1,0,1,7,9,8,7,10
100033821,0,0,0,5,4,4,3,2
100873856,0,0,0,2,0,0,0,0
3653,179,111,138,4,0,0,0,0
145624,0,1,0,0,0,0,0,0
338433,0,0,0,1,0,0,0,0
100033437,0,0,0,0,0,0,2,0
100033440,0,0,0,6,2,0,0,0
100033441,0,0,0,0,0,0,0,0
100033442,0,0,0,6,4,0,0,0
100033443,0,0,0,2,2,0,0,0
100033444,0,0,0,8,6,0,0,0
100033445,0,0,0,8,4,0,0,0
100033446,0,0,0,0,0,2,0,0
100033447,0,0,0,0,0,0,0,0
100033448,0,0,0,0,0,0,0,0
100033449,0,0,0,7,2,0,0,0
100033450,0,0,0,7,10,0,0,0
100033451,0,0,0,0,0,0,0,0
100033453,0,0,0,0,0,0,0,0
100033454,0,0,0,0,0,0,0,0
100033455,0,0,0,0,0,0,0,0
100033456,0,0,0,0,0,0,0,0
100033458,0,0,0,0,0,0,0,0
100033460,0,0,0,8,2,0,0,0
100033603,0,0,0,1,0,0,0,2
100033799,0,0,0,0,0,0,0,0
347745,0,0,0,0,0,0,0,0
100033800,0,0,0,0,0,0,0,0
100036563,0,0,0,14,4,0,0,0
100033801,0,0,0,0,0,0,0,0
100033802,0,0,0,2,2,0,0,0
100036564,0,0,0,0,0,0,0,0
100036565,0,0,0,0,0,0,0,0
100033803,0,0,0,0,0,0,0,0
100033804,0,0,0,0,0,0,0,0
100033805,0,0,0,0,0,0,0,0
100033806,0,0,0,2,2,0,0,0
100033807,0,0,0,0,2,0,0,0
100033808,0,0,0,0,0,0,0,0
100033809,0,0,0,4,6,0,0,0
100033810,0,0,0,0,0,0,0,0
100033811,0,0,0,0,0,0,0,0
100033812,0,0,0,2,2,1,0,1
100033813,0,0,0,0,0,0,0,0
100033814,0,0,0,8,8,0,0,0
100033815,0,0,0,0,0,0,0,0
100033816,0,0,0,6,16,0,0,0
100033817,0,0,0,0,0,0,0,0
100033818,0,0,0,1,0,0,4,4
100036566,0,0,0,0,0,0,0,0
100873857,0,0,0,0,0,0,0,0
100036567,0,0,0,0,0,0,0,0
100033822,0,0,0,0,0,0,0,0
338429,0,0,0,0,0,0,0,0
7337,1039,722,695,3266,3178,4268,4110,4004
57194,92,181,194,18,38,40,32,33
100616474,0,0,0,0,0,0,0,0
100128714,0,0,0,0,0,0,0,0
100189063,0,0,0,0,0,0,0,0
503519,0,0,0,0,0,0,0,0
2562,20,55,33,101,93,149,178,136
2558,2,0,0,0,0,0,0,0
2567,0,0,0,4,0,0,2,0
101928869,0,0,0,0,0,0,0,0
4948,0,0,0,0,0,0,0,0
8924,329,140,156,2319,2193,4594,4124,4285
645202,0,0,0,0,0,0,0,0
100132565,0,0,0,0,0,0,0,0
100616228,0,0,0,0,0,0,0,0
100616382,0,0,0,0,0,0,0,0
283768,0,0,0,0,0,0,0,0
100996738,0,0,0,0,0,0,0,0
440248,35,13,11,4,2,12,4,4
653720,2,0,2,6,4,3,0,2
440253,1,3,0,0,0,0,0,0
100289656,0,0,0,0,0,0,0,0
646278,11,4,2,10,12,8,5,0
728310,0,0,0,2,3,1,0,0
321,2,2,2,6,0,0,4,0
23359,2,7,4,2,0,0,0,0
56160,13,12,10,0,0,0,2,0
7082,88,45,68,2,24,21,11,19
653073,2,0,0,2,0,2,0,3
89837,0,0,0,9,3,0,0,0
653075,1,0,1,2,0,8,1,7
26082,0,0,0,0,0,0,0,0
89832,3,0,2,0,0,2,0,0
101059918,4,0,2,9,71,13,6,26
101060569,1,0,0,8,8,11,2,6
728498,4,0,1,80,55,48,34,37
101927579,4,0,0,0,4,1,1,2
100288380,0,0,0,9,6,1,0,1
89839,0,0,0,58,53,94,4,6
100288637,8,2,0,9,12,4,16,8
105370748,0,0,0,0,0,0,0,0
390561,0,0,0,0,0,0,0,0
22909,30,29,18,5,2,6,8,24
54893,91,43,83,48,42,7,6,4
4308,0,0,0,0,0,0,0,0
406993,0,0,0,0,0,0,0,0
102725022,0,0,0,0,0,0,0,0
283710,0,0,0,0,0,0,0,0
51621,99,162,105,0,0,0,0,0
105370939,0,3,0,0,0,0,0,0
161725,0,4,2,0,0,0,0,2
105370940,0,0,0,0,0,0,0,0
1139,6,0,0,13,8,0,2,2
653125,4,0,2,19,16,18,17,22
89838,1,1,0,0,0,2,0,1
728047,6,2,8,35,169,56,21,60
100653133,0,0,0,0,0,0,0,0
100288615,29,46,26,32,26,106,42,59
100996255,0,2,0,0,0,0,0,0
101928042,0,0,0,1,0,0,0,1
643699,4,2,2,1,1,6,0,2
9824,11,0,2,2,0,0,0,0
6447,2,0,0,0,0,0,0,0
26585,313,91,89,0,0,0,0,0
100131315,0,0,0,0,0,0,0,0
342184,33,15,21,91,71,44,30,26
100652857,0,0,0,0,0,0,0,0
101928134,1,4,0,0,0,0,0,0
6263,13,96,108,204,199,72,78,83
57099,118,105,97,54,70,106,98,87
1133,0,0,1,4,0,15,14,10
56851,407,350,330,198,204,285,253,242
161779,21,11,25,40,62,87,90,97
79768,227,181,161,223,240,397,424,444
51234,356,280,249,199,204,394,339,410
9990,904,429,379,1958,1846,2804,2653,2800
55505,319,159,174,735,754,1754,1785,1750
256646,2,4,2,36,39,23,15,22
254531,410,400,349,689,653,564,560,526
23015,452,416,430,1530,1405,1556,1483,1705
100302160,0,0,0,0,0,0,0,0
440270,470,279,348,989,687,662,681,725
100422845,0,0,0,0,0,0,0,0
57369,0,0,0,0,0,0,0,0
101928174,0,9,0,0,0,0,0,0
70,166,7829,7511,0,0,0,0,0
9716,707,354,348,1290,1209,2109,2095,2118
54989,735,380,353,684,571,1172,1080,1105
723972,0,0,2,72,73,57,57,59
89978,82,79,58,243,221,313,292,306
100500904,0,0,0,1,3,1,2,2
100507466,0,4,0,0,0,0,0,0
100616293,0,0,0,0,0,0,0,0
84529,136,276,279,121,87,139,145,152
161635,0,1,3,0,0,6,1,1
145845,0,0,2,0,2,0,0,0
4212,269,516,509,149,194,255,253,281
102466875,0,0,0,0,0,0,0,0
145942,0,0,0,0,0,0,0,0
101928227,1,0,0,0,0,0,0,0
161742,677,427,432,1169,1111,654,674,688
283742,378,282,242,411,337,443,339,341
10125,224,108,80,208,173,54,67,41
400359,3,1,0,2,0,2,2,4
400360,2,2,0,11,18,72,44,45
7057,3711,12195,11645,1127,1162,3198,3069,3179
161835,17,10,2,31,33,167,122,98
105370941,14,4,2,0,0,2,0,0
11245,227,220,191,12,11,6,10,12
440275,769,591,606,1198,1295,1870,1690,1795
6727,1949,1674,1555,769,785,1239,1212,1195
100131089,49,36,33,0,0,0,0,0
90427,426,245,270,31,14,17,20,19
701,103,22,36,742,675,1009,930,904
56924,98,43,30,73,57,63,63,89
644809,1,2,2,0,0,4,0,0
100131244,0,0,0,0,0,0,0,0
5330,468,550,479,86,97,309,315,345
100505573,261,269,264,0,3,0,0,0
388115,161,344,340,61,66,63,83,84
644844,0,0,0,8,4,39,28,22
85455,24,8,7,4,8,37,38,21
90417,84,74,46,123,76,159,140,143
3712,876,465,460,681,634,1478,1351,1452
22893,294,158,139,94,73,185,174,198
113189,162,155,156,76,86,163,146,134
90416,159,160,150,33,18,61,63,56
359821,0,0,0,2,3,0,1,2
27079,64,23,38,22,16,51,63,67
100189229,0,0,0,0,0,0,0,0
57082,103,40,33,450,373,610,579,642
100505648,29,22,14,2,0,2,0,0
5888,41,10,28,169,154,236,183,220
55177,340,282,249,180,163,269,220,264
2644,27,26,17,2,2,2,6,6
55192,71,50,47,114,99,128,143,132
643338,34,16,15,64,61,71,66,69
84936,226,170,178,128,161,420,392,371
54866,3,2,0,3,0,36,25,30
6692,1278,447,404,990,987,1651,1706,1688
171177,152,116,110,47,30,63,65,59
57617,274,232,239,148,146,259,241,270
105370943,4,2,1,0,0,0,0,0
54567,97,238,254,50,36,45,52,39
79094,21,29,25,0,3,0,4,4
54617,444,307,319,1239,1146,2170,2005,2004
161829,0,0,0,0,0,6,0,0
11261,1565,810,805,614,630,1533,1364,1415
729082,471,211,201,8,5,2,2,0
11339,9,5,8,36,35,62,48,75
51203,267,104,105,248,262,294,335,305
51103,158,104,93,272,234,437,435,419
23168,961,653,601,882,845,1224,1140,1304
3706,1,1,3,0,0,0,0,0
4058,23,23,25,6,4,4,4,1
26015,184,230,236,131,130,349,289,388
7301,112,92,83,57,64,136,115,122
23269,655,306,297,2443,2140,3883,3735,3773
693211,0,0,0,0,2,5,0,0
23005,252,398,370,340,351,544,549,541
100137047,69,35,25,28,24,34,34,52
8681,0,0,0,0,0,0,0,0
100137049,2,2,0,5,7,4,5,12
51332,75,20,28,227,211,153,164,137
100423013,0,0,0,0,0,0,0,0
30844,944,675,618,146,154,303,252,314
101928363,8,5,2,0,0,0,0,0
101928388,1,0,0,0,0,0,0,0
123745,3,6,0,4,0,0,0,1
283748,34,9,14,9,2,22,13,33
255189,78,71,91,144,143,353,376,392
23339,962,810,739,927,864,1345,1303,1377
693212,0,0,0,21,15,14,10,11
25963,906,555,559,1096,1053,1391,1394,1421
2595,217,203,188,658,564,868,813,831
825,131,121,119,750,813,1500,1501,1458
64397,1349,902,973,1471,1277,1913,1736,1726
8773,1127,655,654,669,616,661,655,658
255252,194,121,119,55,49,86,65,84
55142,282,157,187,117,112,188,156,150
57519,146,268,304,180,171,92,136,148
146059,144,128,131,450,474,835,792,908
146057,374,231,214,833,784,1306,1257,1280
